repayment_id,created_at,createdat_id,last_modified_date,last_modified_date_id,amount,batch_ref,loan_number,repayment_status,transaction_narrative,
12744,2026-04-28 15:41:19.913,20260428,2026-04-28 15:41:22.61,20260428,10750,BATCH-MOIM79RN,2603310013325,PROCESSED,Payment Processed Successfully,
15311,2026-06-18 11:07:20.318,20260618,2026-06-18 11:07:20.728,20260618,2688,BATCH-MQJ7VDQ3,2605280017745,PROCESSED,Payment Processed Successfully,
12745,2026-04-28 15:41:23.815,20260428,2026-04-28 15:41:25.674,20260428,2150,BATCH-MOIM79RN,2604150014092,PROCESSED,Payment Processed Successfully,
12746,2026-04-28 15:41:25.725,20260428,2026-04-28 15:41:28.652,20260428,16125,BATCH-MOIM79RN,2604010013448,PROCESSED,Payment Processed Successfully,
12747,2026-04-28 15:41:28.924,20260428,2026-04-28 15:41:31.166,20260428,1322,BATCH-MOIM79RN,2604060013735,PROCESSED,Payment Processed Successfully,
15312,2026-06-18 11:07:20.758,20260618,2026-06-18 11:07:21.246,20260618,5590,BATCH-MQJ7VDQ3,2605220016734,PROCESSED,Payment Processed Successfully,
12748,2026-04-28 15:41:31.471,20260428,2026-04-28 15:41:33.941,20260428,13524,BATCH-MOIM79RN,2604010013437,PROCESSED,Payment Processed Successfully,
12750,2026-04-28 15:58:32.238,20260428,2026-04-28 15:58:33.454,20260428,19512,BATCH-MOIMTMWX,2604070013796,PROCESSED,Payment Processed Successfully,
17571,2026-07-22 16:02:32.904,20260722,2026-07-22 16:02:33.373,20260722,11933,BATCH-MRW3DKY0,2606190019350,PROCESSED,Payment Processed Successfully,
12756,2026-04-29 15:56:26.591,20260429,2026-04-29 15:56:27.758,20260429,7203,BATCH-MOK26S3C,2604020013549,PROCESSED,Payment Processed Successfully,
15313,2026-06-18 11:07:21.28,20260618,2026-06-18 11:07:21.803,20260618,10750,BATCH-MQJ7VDQ3,2605230016902,PROCESSED,Payment Processed Successfully,
15314,2026-06-18 11:07:21.842,20260618,2026-06-18 11:07:22.179,20260618,1613,BATCH-MQJ7VDQ3,2605290017909,PROCESSED,Payment Processed Successfully,
15315,2026-06-18 11:07:22.21,20260618,2026-06-18 11:07:22.605,20260618,3225,BATCH-MQJ7VDQ3,2605220016875,PROCESSED,Payment Processed Successfully,
17572,2026-07-22 16:02:33.431,20260722,2026-07-22 16:02:33.858,20260722,9138,BATCH-MRW3DKY0,2606220019665,PROCESSED,Payment Processed Successfully,
15316,2026-06-18 11:07:22.64,20260618,2026-06-18 11:07:23.04,20260618,9675,BATCH-MQJ7VDQ3,2605290017885,PROCESSED,Payment Processed Successfully,
15317,2026-06-18 11:07:23.076,20260618,2026-06-18 11:07:23.49,20260618,7525,BATCH-MQJ7VDQ3,2605280017694,PROCESSED,Payment Processed Successfully,
19543,2026-07-27 11:18:58.885,20260727,2026-07-27 11:19:01.372,20260727,3333,BATCH-MS2Y2R5A,2606210019574,PROCESSED,Payment Processed Successfully,
15318,2026-06-18 11:07:23.53,20260618,2026-06-18 11:07:24,20260618,8600,BATCH-MQJ7VDQ3,2605220016877,PROCESSED,Payment Processed Successfully,
17573,2026-07-22 16:02:33.916,20260722,2026-07-22 16:02:34.379,20260722,18682,BATCH-MRW3DKY0,2606200019445,PROCESSED,Payment Processed Successfully,
15319,2026-06-18 11:07:24.049,20260618,2026-06-18 11:07:24.58,20260618,8600,BATCH-MQJ7VDQ3,2605290017891,PROCESSED,Payment Processed Successfully,
17574,2026-07-22 16:02:34.441,20260722,2026-07-22 16:02:34.902,20260722,3963,BATCH-MRW3DKY0,2606300021214,PROCESSED,Payment Processed Successfully,
17575,2026-07-22 16:02:34.957,20260722,2026-07-22 16:02:35.467,20260722,8625,BATCH-MRW3DKY0,2607090021793,PROCESSED,Payment Processed Successfully,
19544,2026-07-27 11:19:01.71,20260727,2026-07-27 11:19:04.46,20260727,1112,BATCH-MS2Y2R5A,2606290020966,PROCESSED,Payment Processed Successfully,
17576,2026-07-22 16:02:35.54,20260722,2026-07-22 16:02:36.056,20260722,16663,BATCH-MRW3DKY0,2606280020899,PROCESSED,Payment Processed Successfully,
19545,2026-07-27 11:19:04.741,20260727,2026-07-27 11:19:07.088,20260727,10640,BATCH-MS2Y2R5A,2606260020540,PROCESSED,Payment Processed Successfully,
12760,2026-04-29 15:57:15.629,20260429,2026-04-29 15:57:18.622,20260429,11825,BATCH-MOK27OTB,2603270012825,PROCESSED,Payment Processed Successfully,
12761,2026-04-29 15:57:18.967,20260429,2026-04-29 15:57:20.596,20260429,4274,BATCH-MOK27OTB,2603270012844,PROCESSED,Payment Processed Successfully,
12775,2026-04-29 17:41:56.377,20260429,2026-04-29 17:41:58.103,20260429,17328,BATCH-MOK5Y867,2604010013489,PROCESSED,Payment Processed Successfully,
12762,2026-04-29 15:57:20.906,20260429,2026-04-29 15:57:23.777,20260429,9675,BATCH-MOK27OTB,2603280012999,PROCESSED,Payment Processed Successfully,
12763,2026-04-29 15:57:23.823,20260429,2026-04-29 15:57:24.763,20260429,1344,BATCH-MOK27OTB,2604060013737,PROCESSED,Payment Processed Successfully,
12783,2026-04-30 14:37:50.403,20260430,2026-04-30 14:37:51.845,20260430,3225,BATCH-MOLETKM0,2603250012571,PROCESSED,Payment Processed Successfully,
12764,2026-04-29 15:57:25.529,20260429,2026-04-29 15:57:26.771,20260429,7525,BATCH-MOK27OTB,2604010013428,PROCESSED,Payment Processed Successfully,
12776,2026-04-29 17:41:59.237,20260429,2026-04-29 17:42:00.321,20260429,13975,BATCH-MOK5Y867,2603270012923,PROCESSED,Payment Processed Successfully,
12765,2026-04-29 15:57:26.818,20260429,2026-04-29 15:57:27.325,20260429,3961,BATCH-MOK27OTB,2603280013040,PROCESSED,Payment Processed Successfully,
12766,2026-04-29 15:57:27.37,20260429,2026-04-29 15:57:28.537,20260429,3279,BATCH-MOK27OTB,2604170014133,PROCESSED,Payment Processed Successfully,
12767,2026-04-29 15:57:28.828,20260429,2026-04-29 15:57:30.439,20260429,1183,BATCH-MOK27OTB,2603230012429,PROCESSED,Payment Processed Successfully,
12777,2026-04-29 17:42:00.893,20260429,2026-04-29 17:42:02.405,20260429,13975,BATCH-MOK5Y867,2603280013058,PROCESSED,Payment Processed Successfully,
12768,2026-04-29 15:57:30.921,20260429,2026-04-29 15:57:31.621,20260429,1527,BATCH-MOK27OTB,2604150014081,PROCESSED,Payment Processed Successfully,
15320,2026-06-18 11:07:24.614,20260618,2026-06-18 11:07:25.052,20260618,6450,BATCH-MQJ7VDQ3,2605270017587,PROCESSED,Payment Processed Successfully,
12769,2026-04-29 17:41:44.778,20260429,2026-04-29 17:41:45.412,20260429,7921,BATCH-MOK5Y867,2603270012890,PROCESSED,Payment Processed Successfully,
12784,2026-04-30 14:37:52.063,20260430,2026-04-30 14:37:52.536,20260430,8063,BATCH-MOLETKM0,2603270012812,PROCESSED,Payment Processed Successfully,
12770,2026-04-29 17:41:45.499,20260429,2026-04-29 17:41:46.175,20260429,16125,BATCH-MOK5Y867,2604060013761,PROCESSED,Payment Processed Successfully,
12771,2026-04-29 17:41:46.966,20260429,2026-04-29 17:41:48.441,20260429,3225,BATCH-MOK5Y867,2604100013928,PROCESSED,Payment Processed Successfully,
12772,2026-04-29 17:41:49.48,20260429,2026-04-29 17:41:51.447,20260429,3763,BATCH-MOK5Y867,2604130014052,PROCESSED,Payment Processed Successfully,
12785,2026-04-30 14:37:52.616,20260430,2026-04-30 14:37:53.101,20260430,5805,BATCH-MOLETKM0,2603260012740,PROCESSED,Payment Processed Successfully,
12773,2026-04-29 17:41:52.661,20260429,2026-04-29 17:41:53.984,20260429,9138,BATCH-MOK5Y867,2604150014093,PROCESSED,Payment Processed Successfully,
12774,2026-04-29 17:41:54.504,20260429,2026-04-29 17:41:56.079,20260429,11825,BATCH-MOK5Y867,2604020013532,PROCESSED,Payment Processed Successfully,
12778,2026-04-29 17:42:02.765,20260429,2026-04-29 17:42:04.935,20260429,13291,BATCH-MOK5Y867,2603280012950,PROCESSED,Payment Processed Successfully,
12786,2026-04-30 14:37:53.162,20260430,2026-04-30 14:37:53.673,20260430,10750,BATCH-MOLETKM0,2604030013604,PROCESSED,Payment Processed Successfully,
12779,2026-04-29 17:42:04.981,20260429,2026-04-29 17:42:07.094,20260429,21500,BATCH-MOK5Y867,2604070013807,PROCESSED,Payment Processed Successfully,
12780,2026-04-29 17:42:07.629,20260429,2026-04-29 17:42:09.616,20260429,16125,BATCH-MOK5Y867,2604080013868,PROCESSED,Payment Processed Successfully,
15321,2026-06-18 11:07:25.083,20260618,2026-06-18 11:07:25.601,20260618,8600,BATCH-MQJ7VDQ3,2605220016801,PROCESSED,Payment Processed Successfully,
12787,2026-04-30 14:37:53.797,20260430,2026-04-30 14:37:54.234,20260430,5375,BATCH-MOLETKM0,2603270012877,PROCESSED,Payment Processed Successfully,
12788,2026-04-30 14:37:54.292,20260430,2026-04-30 14:37:54.79,20260430,7525,BATCH-MOLETKM0,2604100013953,PROCESSED,Payment Processed Successfully,
12789,2026-04-30 14:37:54.947,20260430,2026-04-30 14:37:55.458,20260430,21500,BATCH-MOLETKM0,2604080013862,PROCESSED,Payment Processed Successfully,
15322,2026-06-18 11:07:25.64,20260618,2026-06-18 11:07:25.921,20260618,1075,BATCH-MQJ7VDQ3,2606040018380,PROCESSED,Payment Processed Successfully,
17577,2026-07-22 16:02:36.141,20260722,2026-07-22 16:02:36.602,20260722,17965,BATCH-MRW3DKY0,2606180019228,PROCESSED,Payment Processed Successfully,
15323,2026-06-18 11:07:25.944,20260618,2026-06-18 11:07:26.372,20260618,4515,BATCH-MQJ7VDQ3,2606030018266,PROCESSED,Payment Processed Successfully,
15324,2026-06-18 11:07:26.423,20260618,2026-06-18 11:07:26.818,20260618,3763,BATCH-MQJ7VDQ3,2606060018578,PROCESSED,Payment Processed Successfully,
19546,2026-07-27 11:19:07.51,20260727,2026-07-27 11:19:10.254,20260727,3225,BATCH-MS2Y2R5A,2606220019694,PROCESSED,Payment Processed Successfully,
17578,2026-07-22 16:02:36.667,20260722,2026-07-22 16:02:37.211,20260722,2150,BATCH-MRW3DKY0,2606160019007,PROCESSED,Payment Processed Successfully,
19547,2026-07-27 11:19:10.624,20260727,2026-07-27 11:19:12.503,20260727,19888,BATCH-MS2Y2R5A,2606280020861,PROCESSED,Payment Processed Successfully,
12790,2026-04-30 14:37:55.546,20260430,2026-04-30 14:37:56.071,20260430,15803,BATCH-MOLETKM0,2603260012739,PROCESSED,Payment Processed Successfully,
12820,2026-05-04 12:53:13.727,20260504,2026-05-04 12:53:14.135,20260504,13545,BATCH-MOR0UEKE,2604100013916,PROCESSED,Payment Processed Successfully,
12791,2026-04-30 14:37:56.189,20260430,2026-04-30 14:37:56.63,20260430,21500,BATCH-MOLETKM0,2604010013449,PROCESSED,Payment Processed Successfully,
12792,2026-04-30 14:37:56.688,20260430,2026-04-30 14:37:57.227,20260430,1720,BATCH-MOLETKM0,2603280013018,PROCESSED,Payment Processed Successfully,
12860,2026-05-09 15:31:01.118,20260509,2026-05-09 15:31:01.466,20260509,2258,BATCH-MOYBOM38,2604040013685,PROCESSED,Payment Processed Successfully,
12793,2026-04-30 14:38:18.201,20260430,2026-04-30 14:38:18.67,20260430,4300,BATCH-MOLEU655,2601270009531,PROCESSED,Payment Processed Successfully,
12821,2026-05-04 12:53:14.181,20260504,2026-05-04 12:53:14.602,20260504,21500,BATCH-MOR0UEKE,2603300013269,PROCESSED,Payment Processed Successfully,
12794,2026-04-30 14:38:18.752,20260430,2026-04-30 14:38:19.168,20260430,10750,BATCH-MOLEU655,2601200009194,PROCESSED,Payment Processed Successfully,
12795,2026-04-30 14:38:19.225,20260430,2026-04-30 14:38:19.644,20260430,21500,BATCH-MOLEU655,2601210009209,PROCESSED,Payment Processed Successfully,
12797,2026-04-30 17:54:55.128,20260430,2026-04-30 17:54:55.694,20260430,10750,BATCH-MOLLV0O1,2603230012423,PROCESSED,Payment Processed Successfully,
12822,2026-05-04 12:53:14.691,20260504,2026-05-04 12:53:15.107,20260504,2312,BATCH-MOR0UEKE,2604010013405,PROCESSED,Payment Processed Successfully,
12798,2026-04-30 17:55:37.563,20260430,2026-04-30 17:55:38.058,20260430,9383,BATCH-MOLLVXFI,2604020013514,PROCESSED,Payment Processed Successfully,
12799,2026-04-30 17:55:38.414,20260430,2026-04-30 17:55:38.816,20260430,6988,BATCH-MOLLVXFI,2603260012689,PROCESSED,Payment Processed Successfully,
12894,2026-05-13 14:30:27.61,20260513,2026-05-13 14:30:28.062,20260513,9675,BATCH-MP3ZA57F,2601090008623,PROCESSED,Payment Processed Successfully,
12800,2026-04-30 17:55:38.886,20260430,2026-04-30 17:55:39.26,20260430,7245,BATCH-MOLLVXFI,2604030013570,PROCESSED,Payment Processed Successfully,
12823,2026-05-05 15:51:48.393,20260505,2026-05-05 15:51:49.17,20260505,16125,BATCH-MOSMNYCF,2604040013684,PROCESSED,Payment Processed Successfully,
12807,2026-05-01 20:39:59.303,20260501,2026-05-01 20:40:00.141,20260501,3763,BATCH-MON775GS,2602240010977,PROCESSED,Payment Processed Successfully,
12861,2026-05-09 15:31:01.521,20260509,2026-05-09 15:31:02.119,20260509,21500,BATCH-MOYBOM38,2604190014193,PROCESSED,Payment Processed Successfully,
12816,2026-05-04 12:53:11.62,20260504,2026-05-04 12:53:12.159,20260504,21500,BATCH-MOR0UEKE,2604010013464,PROCESSED,Payment Processed Successfully,
12817,2026-05-04 12:53:12.229,20260504,2026-05-04 12:53:12.686,20260504,17200,BATCH-MOR0UEKE,2603310013353,PROCESSED,Payment Processed Successfully,
12818,2026-05-04 12:53:12.748,20260504,2026-05-04 12:53:13.12,20260504,1208,BATCH-MOR0UEKE,2603230012434,PROCESSED,Payment Processed Successfully,
12862,2026-05-09 15:31:02.182,20260509,2026-05-09 15:31:02.597,20260509,21500,BATCH-MOYBOM38,2604090013886,PROCESSED,Payment Processed Successfully,
12819,2026-05-04 12:53:13.215,20260504,2026-05-04 12:53:13.661,20260504,6871,BATCH-MOR0UEKE,2603260012714,PROCESSED,Payment Processed Successfully,
17579,2026-07-22 16:02:37.272,20260722,2026-07-22 16:02:37.759,20260722,16125,BATCH-MRW3DKY0,2607030021489,PROCESSED,Payment Processed Successfully,
12824,2026-05-05 15:51:49.246,20260505,2026-05-05 15:51:49.644,20260505,21500,BATCH-MOSMNYCF,2604100013930,PROCESSED,Payment Processed Successfully,
15325,2026-06-18 11:07:26.859,20260618,2026-06-18 11:07:27.329,20260618,6450,BATCH-MQJ7VDQ3,2606090018711,PROCESSED,Payment Processed Successfully,
12859,2026-05-09 15:31:00.457,20260509,2026-05-09 15:31:01.049,20260509,2312,BATCH-MOYBOM38,2604040013676,PROCESSED,Payment Processed Successfully,
12892,2026-05-13 14:28:41.982,20260513,2026-05-13 14:28:42.58,20260513,5742,BATCH-MP3Z7W5M,2602260011160,PROCESSED,Payment Processed Successfully,
12893,2026-05-13 14:30:27.042,20260513,2026-05-13 14:30:27.514,20260513,17818,BATCH-MP3ZA57F,2601050008250,PROCESSED,Payment Processed Successfully,
15326,2026-06-18 11:07:27.371,20260618,2026-06-18 11:07:27.828,20260618,5375,BATCH-MQJ7VDQ3,2606140018932,PROCESSED,Payment Processed Successfully,
15327,2026-06-18 11:07:27.86,20260618,2026-06-18 11:07:28.28,20260618,8600,BATCH-MQJ7VDQ3,2605260017231,PROCESSED,Payment Processed Successfully,
17580,2026-07-22 16:02:37.822,20260722,2026-07-22 16:02:38.37,20260722,1725,BATCH-MRW3DKY0,2607090021778,PROCESSED,Payment Processed Successfully,
15328,2026-06-18 11:07:28.315,20260618,2026-06-18 11:07:28.785,20260618,1290,BATCH-MQJ7VDQ3,2606060018530,PROCESSED,Payment Processed Successfully,
15329,2026-06-18 11:07:28.818,20260618,2026-06-18 11:07:29.248,20260618,6450,BATCH-MQJ7VDQ3,2605230016933,PROCESSED,Payment Processed Successfully,
17581,2026-07-22 16:02:38.443,20260722,2026-07-22 16:02:38.943,20260722,13438,BATCH-MRW3DKY0,2606180019169,PROCESSED,Payment Processed Successfully,
19548,2026-07-27 11:19:12.652,20260727,2026-07-27 11:19:14.476,20260727,5375,BATCH-MS2Y2R5A,2606260020268,PROCESSED,Payment Processed Successfully,
15525,2026-06-18 17:12:08.534,20260618,2026-06-18 17:12:09.013,20260618,5375,BATCH-MQJKWCGD,2605280017811,PROCESSED,Payment Processed Successfully,
17582,2026-07-22 16:02:38.995,20260722,2026-07-22 16:02:39.496,20260722,13975,BATCH-MRW3DKY0,2606220019607,PROCESSED,Payment Processed Successfully,
15526,2026-06-18 17:12:09.054,20260618,2026-06-18 17:12:09.511,20260618,9519,BATCH-MQJKWCGD,2605270017398,PROCESSED,Payment Processed Successfully,
15527,2026-06-18 17:12:09.56,20260618,2026-06-18 17:12:10.049,20260618,19888,BATCH-MQJKWCGD,2605300018004,PROCESSED,Payment Processed Successfully,
19549,2026-07-27 11:19:14.744,20260727,2026-07-27 11:19:16.548,20260727,3163,BATCH-MS2Y2R5A,2607110021870,PROCESSED,Payment Processed Successfully,
15528,2026-06-18 17:12:10.088,20260618,2026-06-18 17:12:10.561,20260618,4300,BATCH-MQJKWCGD,2605260017206,PROCESSED,Payment Processed Successfully,
17583,2026-07-22 16:02:39.555,20260722,2026-07-22 16:02:40.018,20260722,1320,BATCH-MRW3DKY0,2606180019165,PROCESSED,Payment Processed Successfully,
15529,2026-06-18 17:12:10.61,20260618,2026-06-18 17:12:11.096,20260618,17200,BATCH-MQJKWCGD,2605270017391,PROCESSED,Payment Processed Successfully,
15530,2026-06-18 17:12:11.152,20260618,2026-06-18 17:12:11.657,20260618,8063,BATCH-MQJKWCGD,2605260017164,PROCESSED,Payment Processed Successfully,
15531,2026-06-18 17:12:11.698,20260618,2026-06-18 17:12:12.231,20260618,19888,BATCH-MQJKWCGD,2605260017169,PROCESSED,Payment Processed Successfully,
17584,2026-07-22 16:02:40.087,20260722,2026-07-22 16:02:40.582,20260722,2150,BATCH-MRW3DKY0,2607100021830,PROCESSED,Payment Processed Successfully,
15532,2026-06-18 17:12:12.274,20260618,2026-06-18 17:12:12.832,20260618,13438,BATCH-MQJKWCGD,2605260017190,PROCESSED,Payment Processed Successfully,
15533,2026-06-18 17:12:12.877,20260618,2026-06-18 17:12:13.369,20260618,10965,BATCH-MQJKWCGD,2605280017820,PROCESSED,Payment Processed Successfully,
15534,2026-06-18 17:12:13.444,20260618,2026-06-18 17:12:13.928,20260618,3752,BATCH-MQJKWCGD,2606090018741,PROCESSED,Payment Processed Successfully,
17585,2026-07-22 16:02:40.647,20260722,2026-07-22 16:02:41.194,20260722,2453,BATCH-MRW3DKY0,2606200019509,PROCESSED,Payment Processed Successfully,
15535,2026-06-18 17:12:13.981,20260618,2026-06-18 17:12:14.544,20260618,19887,BATCH-MQJKWCGD,2605260017155,PROCESSED,Payment Processed Successfully,
15536,2026-06-18 17:12:14.594,20260618,2026-06-18 17:12:15.061,20260618,9675,BATCH-MQJKWCGD,2606100018770,PROCESSED,Payment Processed Successfully,
19550,2026-07-27 11:19:16.791,20260727,2026-07-27 11:19:18.842,20260727,18813,BATCH-MS2Y2R5A,2606260020283,PROCESSED,Payment Processed Successfully,
15537,2026-06-18 17:12:15.11,20260618,2026-06-18 17:12:15.614,20260618,19888,BATCH-MQJKWCGD,2605280017762,PROCESSED,Payment Processed Successfully,
17586,2026-07-22 16:02:41.249,20260722,2026-07-22 16:02:41.814,20260722,7705,BATCH-MRW3DKY0,2606190019425,PROCESSED,Payment Processed Successfully,
15538,2026-06-18 17:12:15.658,20260618,2026-06-18 17:12:16.198,20260618,10750,BATCH-MQJKWCGD,2606030018250,PROCESSED,Payment Processed Successfully,
15539,2026-06-18 17:12:16.254,20260618,2026-06-18 17:12:16.769,20260618,7525,BATCH-MQJKWCGD,2606110018801,PROCESSED,Payment Processed Successfully,
15540,2026-06-18 17:12:16.817,20260618,2026-06-18 17:12:17.354,20260618,10750,BATCH-MQJKWCGD,2606030018265,PROCESSED,Payment Processed Successfully,
17587,2026-07-22 16:02:41.872,20260722,2026-07-22 16:02:42.395,20260722,2258,BATCH-MRW3DKY0,2607030021525,PROCESSED,Payment Processed Successfully,
15541,2026-06-18 17:12:17.401,20260618,2026-06-18 17:12:17.914,20260618,19888,BATCH-MQJKWCGD,2606060018563,PROCESSED,Payment Processed Successfully,
17588,2026-07-22 16:02:42.457,20260722,2026-07-22 16:02:43.082,20260722,5375,BATCH-MRW3DKY0,2606220019652,PROCESSED,Payment Processed Successfully,
19551,2026-07-27 11:19:19.067,20260727,2026-07-27 11:19:20.758,20260727,5698,BATCH-MS2Y2R5A,2607140021996,PROCESSED,Payment Processed Successfully,
17589,2026-07-22 16:02:43.136,20260722,2026-07-22 16:02:43.629,20260722,3763,BATCH-MRW3DKY0,2606290020978,PROCESSED,Payment Processed Successfully,
17590,2026-07-22 16:02:43.686,20260722,2026-07-22 16:02:44.207,20260722,11825,BATCH-MRW3DKY0,2606200019482,PROCESSED,Payment Processed Successfully,
17591,2026-07-22 16:02:44.268,20260722,2026-07-22 16:02:44.815,20260722,633,BATCH-MRW3DKY0,2607030021527,PROCESSED,Payment Processed Successfully,
19552,2026-07-27 11:19:20.906,20260727,2026-07-27 11:19:23.192,20260727,1505,BATCH-MS2Y2R5A,2606290021054,PROCESSED,Payment Processed Successfully,
19553,2026-07-27 11:19:23.453,20260727,2026-07-27 11:19:26.6,20260727,3450,BATCH-MS2Y2R5A,2607100021832,PROCESSED,Payment Processed Successfully,
15544,2026-06-18 17:12:19.078,20260618,2026-06-18 17:12:19.6,20260618,4826,BATCH-MQJKWCGD,2606040018314,PROCESSED,Payment Processed Successfully,
15545,2026-06-18 17:12:19.649,20260618,2026-06-18 17:12:20.175,20260618,10169,BATCH-MQJKWCGD,2605270017614,PROCESSED,Payment Processed Successfully,
19554,2026-07-27 11:19:26.889,20260727,2026-07-27 11:19:28.928,20260727,5160,BATCH-MS2Y2R5A,2606290020997,PROCESSED,Payment Processed Successfully,
15546,2026-06-18 17:12:20.233,20260618,2026-06-18 17:12:20.774,20260618,2150,BATCH-MQJKWCGD,2605240017004,PROCESSED,Payment Processed Successfully,
17592,2026-07-22 16:02:44.883,20260722,2026-07-22 16:02:45.432,20260722,16680,BATCH-MRW3DKY0,2606280020849,PROCESSED,Payment Processed Successfully,
15547,2026-06-18 17:12:20.816,20260618,2026-06-18 17:12:21.318,20260618,5375,BATCH-MQJKWCGD,2605270017342,PROCESSED,Payment Processed Successfully,
15548,2026-06-18 17:12:21.37,20260618,2026-06-18 17:12:21.923,20260618,19350,BATCH-MQJKWCGD,2605290017927,PROCESSED,Payment Processed Successfully,
15549,2026-06-18 17:12:21.977,20260618,2026-06-18 17:12:22.496,20260618,2150,BATCH-MQJKWCGD,2606070018599,PROCESSED,Payment Processed Successfully,
17593,2026-07-22 16:02:45.5,20260722,2026-07-22 16:02:46.054,20260722,1075,BATCH-MRW3DKY0,2606180019279,PROCESSED,Payment Processed Successfully,
15550,2026-06-18 17:12:22.544,20260618,2026-06-18 17:12:23.046,20260618,13975,BATCH-MQJKWCGD,2605260017159,PROCESSED,Payment Processed Successfully,
15551,2026-06-18 17:12:23.091,20260618,2026-06-18 17:12:23.613,20260618,5375,BATCH-MQJKWCGD,2606030018166,PROCESSED,Payment Processed Successfully,
15552,2026-06-18 17:12:23.692,20260618,2026-06-18 17:12:24.246,20260618,6450,BATCH-MQJKWCGD,2605300017990,PROCESSED,Payment Processed Successfully,
17594,2026-07-22 16:02:46.116,20260722,2026-07-22 16:02:46.6,20260722,7533,BATCH-MRW3DKY0,2606190019364,PROCESSED,Payment Processed Successfully,
15553,2026-06-18 17:12:24.292,20260618,2026-06-18 17:12:24.829,20260618,9675,BATCH-MQJKWCGD,2606100986245,PROCESSED,Payment Processed Successfully,
15554,2026-06-18 17:12:24.874,20260618,2026-06-18 17:12:25.393,20260618,4892,BATCH-MQJKWCGD,2605280017767,PROCESSED,Payment Processed Successfully,
19555,2026-07-27 11:19:29.306,20260727,2026-07-27 11:19:30.908,20260727,2688,BATCH-MS2Y2R5A,2607170022083,PROCESSED,Payment Processed Successfully,
15555,2026-06-18 17:12:25.446,20260618,2026-06-18 17:12:25.968,20260618,5998,BATCH-MQJKWCGD,2605270017585,PROCESSED,Payment Processed Successfully,
17595,2026-07-22 16:02:46.661,20260722,2026-07-22 16:02:47.326,20260722,21500,BATCH-MRW3DKY0,2606290021002,PROCESSED,Payment Processed Successfully,
15556,2026-06-18 17:12:26.016,20260618,2026-06-18 17:12:26.554,20260618,6450,BATCH-MQJKWCGD,2605270017546,PROCESSED,Payment Processed Successfully,
15557,2026-06-18 17:12:26.6,20260618,2026-06-18 17:12:27.128,20260618,9245,BATCH-MQJKWCGD,2605270017610,PROCESSED,Payment Processed Successfully,
15558,2026-06-18 17:12:27.203,20260618,2026-06-18 17:12:27.788,20260618,19888,BATCH-MQJKWCGD,2605310018098,PROCESSED,Payment Processed Successfully,
17596,2026-07-22 16:02:47.407,20260722,2026-07-22 16:02:47.984,20260722,1613,BATCH-MRW3DKY0,2606260020167,PROCESSED,Payment Processed Successfully,
15559,2026-06-18 17:12:27.858,20260618,2026-06-18 17:12:28.376,20260618,19350,BATCH-MQJKWCGD,2605260017210,PROCESSED,Payment Processed Successfully,
15560,2026-06-18 17:12:28.431,20260618,2026-06-18 17:12:28.993,20260618,19028,BATCH-MQJKWCGD,2605270017363,PROCESSED,Payment Processed Successfully,
17597,2026-07-22 16:02:48.079,20260722,2026-07-22 16:02:48.585,20260722,4140,BATCH-MRW3DKY0,2607050021547,PROCESSED,Payment Processed Successfully,
19556,2026-07-27 11:19:31.247,20260727,2026-07-27 11:19:33.771,20260727,19888,BATCH-MS2Y2R5A,2607010021358,PROCESSED,Payment Processed Successfully,
17598,2026-07-22 16:02:48.629,20260722,2026-07-22 16:02:49.221,20260722,1438,BATCH-MRW3DKY0,2607190022122,PROCESSED,Payment Processed Successfully,
17599,2026-07-22 16:02:49.323,20260722,2026-07-22 16:02:49.848,20260722,2404,BATCH-MRW3DKY0,2606170019095,PROCESSED,Payment Processed Successfully,
17600,2026-07-22 16:02:49.917,20260722,2026-07-22 16:02:50.448,20260722,8600,BATCH-MRW3DKY0,2606200019454,PROCESSED,Payment Processed Successfully,
19557,2026-07-27 11:19:34.229,20260727,2026-07-27 11:19:35.922,20260727,19888,BATCH-MS2Y2R5A,2606260020266,PROCESSED,Payment Processed Successfully,
19558,2026-07-27 11:19:36.192,20260727,2026-07-27 11:19:38.08,20260727,5375,BATCH-MS2Y2R5A,2606260020416,PROCESSED,Payment Processed Successfully,
19559,2026-07-27 11:19:38.393,20260727,2026-07-27 11:19:40.484,20260727,19350,BATCH-MS2Y2R5A,2606170019132,PROCESSED,Payment Processed Successfully,
15561,2026-06-18 17:12:29.045,20260618,2026-06-18 17:12:29.571,20260618,16125,BATCH-MQJKWCGD,2605310018100,PROCESSED,Payment Processed Successfully,
15562,2026-06-18 17:12:29.63,20260618,2026-06-18 17:12:30.245,20260618,8600,BATCH-MQJKWCGD,2605260017215,PROCESSED,Payment Processed Successfully,
17601,2026-07-22 16:02:50.524,20260722,2026-07-22 16:02:51.133,20260722,5520,BATCH-MRW3DKY0,2607110021878,PROCESSED,Payment Processed Successfully,
15563,2026-06-18 17:12:30.304,20260618,2026-06-18 17:12:30.878,20260618,15050,BATCH-MQJKWCGD,2605270017412,PROCESSED,Payment Processed Successfully,
15564,2026-06-18 17:12:30.929,20260618,2026-06-18 17:12:31.497,20260618,4300,BATCH-MQJKWCGD,2605260017172,PROCESSED,Payment Processed Successfully,
