loan_number,customer_id,created_at,createdat_id,last_modified_date,last_modified_date_id,application_state,credit_limit,disbursable_amount,is_top_up,loan_amount,commencement_date,commencement_date_id,due_date,due_date_id,request_balance
2604130014044,MFS00015395,2026-04-13 15:00:13.846,20260413,2026-04-13 15:06:07.773,20260413,PROCESSED,20000.00,18319.00,f,20000.00,2026-04-13,20260413,2026-04-25 15:06:02.606,20260425,21500.00
2604140014059,MFS00012393,2026-04-14 15:41:56.436,20260414,2026-04-17 17:07:25.663,20260417,EXPIRED,2169.00,1986.00,f,2169.00,2026-04-14,20260414,,,NaN
2604140014065,MFS00010163,2026-04-14 18:09:16.305,20260414,2026-04-17 19:16:11.073,20260417,EXPIRED,8609.00,1373.00,f,1500.00,2026-04-14,20260414,,,NaN
2604130014047,MFS00013396,2026-04-13 15:57:44.78,20260413,2026-04-13 16:00:17.437,20260413,PROCESSED,14868.00,4579.00,f,5000.00,2026-04-13,20260413,2026-04-25 16:00:02.06,20260425,5375.00
2604140014060,MFS00002416,2026-04-14 16:25:44.522,20260414,2026-04-17 17:07:22.767,20260417,EXPIRED,3050.00,2793.00,f,3050.00,2026-04-14,20260414,,,NaN
2604130014045,MFS00006318,2026-04-13 15:13:31.222,20260413,2026-04-13 15:17:50.253,20260413,PROCESSED,4845.00,4396.00,f,4800.00,2026-04-13,20260413,2026-04-25 15:17:46.265,20260425,5160.00
2604130014053,MFS00013570,2026-04-13 19:24:02.017,20260413,2026-04-17 17:07:06.703,20260417,EXPIRED,5679.00,1007.00,f,1100.00,2026-04-13,20260413,,,NaN
2604130014042,MFS00015139,2026-04-13 14:41:15.941,20260413,2026-04-13 14:43:23.744,20260413,PROCESSED,15089.00,13820.00,f,15089.00,2026-04-13,20260413,2026-04-25 14:43:17.56,20260425,16221.00
2604130014041,MFS00003990,2026-04-13 14:26:13.541,20260413,2026-04-13 14:50:11.066,20260413,PROCESSED,15950.00,11907.00,f,13000.00,2026-04-13,20260413,2026-04-25 14:50:03.282,20260425,13975.00
2604130014043,MFS00004504,2026-04-13 14:46:03.53,20260413,2026-04-13 14:51:22.917,20260413,PROCESSED,8623.00,7897.00,f,8623.00,2026-04-13,20260413,2026-04-25 14:51:21.509,20260425,9270.00
2604130014048,MFS00014909,2026-04-13 16:10:42.513,20260413,2026-04-13 16:18:07.978,20260413,PROCESSED,2912.00,2667.00,f,2912.00,2026-04-13,20260413,2026-04-25 16:17:56.476,20260425,3131.00
2604140014064,MFS00011617,2026-04-14 18:04:31.716,20260414,2026-04-17 11:20:10.497,20260417,PROCESSED,8136.00,2289.00,f,2500.00,2026-04-14,20260414,2026-05-25 11:20:06.155,20260525,2688.00
2604140014063,MFS00014718,2026-04-14 17:44:07.97,20260414,2026-04-17 17:07:17.644,20260417,EXPIRED,3814.00,2747.00,f,3000.00,2026-04-14,20260414,,,NaN
2604140014057,MFS00008853,2026-04-14 11:27:37.349,20260414,2026-04-17 17:07:30.656,20260417,EXPIRED,16446.00,9159.00,f,10000.00,2026-04-14,20260414,,,NaN
2604130014046,MFS00010389,2026-04-13 15:38:09.398,20260413,2026-04-13 15:40:23.243,20260413,PROCESSED,3945.00,3612.00,f,3945.00,2026-04-13,20260413,2026-04-25 15:40:21.995,20260425,4241.00
2604130014051,MFS00004172,2026-04-13 17:55:55.669,20260413,2026-04-17 17:07:00.875,20260417,EXPIRED,1376.00,1260.00,f,1376.00,2026-04-13,20260413,,,NaN
2604140014066,MFS00007718,2026-04-14 18:19:37.99,20260414,2026-04-17 17:08:52.126,20260417,EXPIRED,15296.00,5495.00,f,6000.00,2026-04-14,20260414,,,NaN
2604140014056,MFS00015477,2026-04-14 10:48:05.162,20260414,2026-04-17 10:39:42.164,20260417,PROCESSED,18500.00,16945.00,f,18500.00,2026-04-14,20260414,2026-05-25 10:39:38.827,20260525,19888.00
2604140014058,MFS00006846,2026-04-14 11:46:30.83,20260414,2026-04-17 19:15:10.313,20260417,EXPIRED,3193.00,1373.00,f,1500.00,2026-04-14,20260414,,,NaN
2604140014070,MFS00007073,2026-04-14 20:26:12.474,20260414,2026-04-17 19:16:40.601,20260417,EXPIRED,8039.00,4579.00,f,5000.00,2026-04-14,20260414,,,NaN
2604130014050,MFS00015084,2026-04-13 17:29:25.985,20260413,2026-04-17 17:05:21.614,20260417,EXPIRED,1418.00,1298.00,f,1418.00,2026-04-13,20260413,,,NaN
2604140014062,MFS00007307,2026-04-14 17:07:04.378,20260414,2026-04-17 19:15:36.55,20260417,EXPIRED,4275.00,3663.00,f,4000.00,2026-04-14,20260414,,,NaN
2604140014069,MFS00008708,2026-04-14 20:19:25.37,20260414,2026-04-17 09:36:22.962,20260417,PROCESSED,10449.00,9570.00,f,10449.00,2026-04-14,20260414,2026-05-25 09:36:20.39,20260525,11233.00
2604140014067,MFS00015156,2026-04-14 18:25:17.251,20260414,2026-04-17 09:10:54.708,20260417,PROCESSED,18500.00,2747.00,f,3000.00,2026-04-14,20260414,2026-05-25 09:10:50.413,20260525,3225.00
2604130014055,MFS00015480,2026-04-13 22:10:01.502,20260413,2026-04-17 17:05:05.712,20260417,EXPIRED,9877.00,2289.00,f,2500.00,2026-04-13,20260413,,,NaN
2604130014052,MFS00000132,2026-04-13 18:19:22.589,20260413,2026-04-17 10:36:28.693,20260417,PROCESSED,20000.00,3205.00,f,3500.00,2026-04-13,20260413,2026-05-25 10:36:24.656,20260525,3763.00
2604130014054,MFS00007767,2026-04-13 21:57:14.019,20260413,2026-04-17 11:31:36.41,20260417,PROCESSED,1844.00,1688.00,f,1844.00,2026-04-13,20260413,2026-05-25 11:31:31.226,20260525,1983.00
2604140014061,MFS00006615,2026-04-14 16:35:19.974,20260414,2026-04-17 12:30:18.896,20260417,PROCESSED,18500.00,2747.00,f,3000.00,2026-04-14,20260414,2026-05-25 12:30:15.726,20260525,3225.00
2604140014068,MFS00003571,2026-04-14 19:38:54.837,20260414,2026-04-17 13:36:16.867,20260417,PROCESSED,3630.00,3297.00,f,3600.00,2026-04-14,20260414,2026-05-25 13:36:12.814,20260525,3870.00
2604130014049,MFS00015369,2026-04-13 17:04:26.37,20260413,2026-04-17 17:05:16.895,20260417,EXPIRED,18500.00,4579.00,f,5000.00,2026-04-13,20260413,,,NaN
2604140014071,MFS00008392,2026-04-14 20:54:50.623,20260414,2026-04-17 10:56:24.264,20260417,PROCESSED,2229.00,1099.00,f,1200.00,2026-04-14,20260414,2026-05-25 10:56:17.036,20260525,1290.00
2603060011939,MFS00007152,2026-03-06 10:41:18.73,20260306,2026-03-06 10:50:09.322,20260306,PROCESSED,10963.00,7785.00,f,8500.00,2026-03-06,20260306,2026-03-25 10:49:58.748,20260325,9138.00
2603060011940,MFS00012408,2026-03-06 11:04:29,20260306,2026-03-06 11:09:24.886,20260306,PROCESSED,9465.00,8243.00,f,9000.00,2026-03-06,20260306,2026-03-25 11:09:17.54,20260325,9675.00
2604150014094,MFS00011923,2026-04-15 19:25:01.417,20260415,2026-04-21 17:46:18.288,20260421,EXPIRED,1714.00,1569.00,f,1714.00,2026-04-15,20260415,,,NaN
2604140014072,MFS00015429,2026-04-14 21:14:51.817,20260414,2026-04-17 10:48:06.76,20260417,PROCESSED,18500.00,14655.00,f,16000.00,2026-04-14,20260414,2026-05-25 10:48:00.149,20260525,17200.00
2604150014095,MFS00015503,2026-04-15 20:46:22.071,20260415,2026-04-17 10:40:54.922,20260417,PROCESSED,4718.00,4321.00,f,4718.00,2026-04-15,20260415,2026-05-25 10:40:53.047,20260525,5072.00
2604150014090,MFS00010619,2026-04-15 17:18:13.465,20260415,2026-04-17 10:49:27.123,20260417,PROCESSED,16191.00,7327.00,f,8000.00,2026-04-15,20260415,2026-05-25 10:49:25.545,20260525,8600.00
2604150014084,MFS00015191,2026-04-15 14:21:29.383,20260415,2026-04-17 11:08:55.612,20260417,PROCESSED,16108.00,1648.00,f,,2026-04-15,20260415,2026-05-25 11:08:52.875,20260525,1935.00
2604150014081,MFS00007837,2026-04-15 12:39:13.406,20260415,2026-04-17 22:09:19.56,20260417,PROCESSED,1421.00,1299.00,f,1420.00,2026-04-15,20260415,2026-05-25 22:09:15.12,20260525,1527.00
2604150014078,MFS00007481,2026-04-15 11:00:22.366,20260415,2026-04-17 12:48:57.607,20260417,PROCESSED,7250.00,2931.00,f,3200.00,2026-04-15,20260415,2026-05-25 12:48:52.927,20260525,3440.00
2604150014092,MFS00003375,2026-04-15 17:30:48.515,20260415,2026-04-17 11:19:26.939,20260417,PROCESSED,18932.00,1831.00,f,2000.00,2026-04-15,20260415,2026-05-25 11:19:25.912,20260525,2150.00
2604150014089,MFS00008195,2026-04-15 17:11:27.036,20260415,2026-04-17 19:34:06.673,20260417,PROCESSED,20000.00,4579.00,f,5000.00,2026-04-15,20260415,2026-05-25 19:34:01.57,20260525,5375.00
2604150014079,MFS00010796,2026-04-15 11:25:52.971,20260415,2026-04-18 05:25:18.076,20260418,PROCESSED,18500.00,4121.00,f,4500.00,2026-04-15,20260415,2026-05-25 05:25:14.368,20260525,4838.00
2604150014075,MFS00009322,2026-04-15 08:48:09.8,20260415,2026-04-18 15:07:33.211,20260418,PROCESSED,18500.00,15571.00,f,17000.00,2026-04-15,20260415,2026-05-25 15:07:27.65,20260525,18275.00
2604150014082,MFS00009484,2026-04-15 13:25:24.362,20260415,2026-04-17 11:04:24.175,20260417,PROCESSED,4629.00,3663.00,f,4000.00,2026-04-15,20260415,2026-05-25 11:04:19.794,20260525,4300.00
2604150014087,MFS00010497,2026-04-15 15:44:10.269,20260415,2026-04-18 23:27:39.665,20260418,PROCESSED,2082.00,1906.00,f,2082.00,2026-04-15,20260415,2026-05-25 23:27:35.695,20260525,2239.00
2604150014080,MFS00015493,2026-04-15 11:32:14.428,20260415,2026-04-21 17:46:03.455,20260421,EXPIRED,12853.00,1831.00,f,2000.00,2026-04-15,20260415,,,NaN
2604150014097,MFS00011913,2026-04-15 20:59:55.345,20260415,2026-04-17 10:31:07.436,20260417,PROCESSED,10966.00,1190.00,f,1300.00,2026-04-15,20260415,2026-05-25 10:31:01.827,20260525,1398.00
2604150014091,MFS00000144,2026-04-15 17:27:09.949,20260415,2026-04-17 13:41:31.978,20260417,PROCESSED,19037.00,9159.00,f,10000.00,2026-04-15,20260415,2026-05-25 13:41:27.385,20260525,10750.00
2604160014100,MFS00015504,2026-04-16 01:45:11.446,20260416,2026-04-21 17:46:33.049,20260421,EXPIRED,1304.00,1193.00,f,1304.00,2026-04-16,20260416,,,NaN
2604150014076,MFS00008866,2026-04-15 10:08:02.164,20260415,2026-04-21 17:45:48.424,20260421,EXPIRED,4147.00,1831.00,f,2000.00,2026-04-15,20260415,,,NaN
2604150014093,MFS00013295,2026-04-15 19:00:35.21,20260415,2026-04-17 10:28:12.873,20260417,PROCESSED,13966.00,7785.00,f,8500.00,2026-04-15,20260415,2026-05-25 10:28:07.15,20260525,9138.00
2604150014099,MFS00008862,2026-04-15 23:23:10.161,20260415,2026-04-17 12:58:56.966,20260417,PROCESSED,2804.00,2564.00,f,2800.00,2026-04-15,20260415,2026-05-25 12:58:53.85,20260525,3010.00
2604160014103,MFS00012585,2026-04-16 07:57:03.484,20260416,2026-04-17 08:37:38.618,20260417,PROCESSED,8831.00,7785.00,f,8500.00,2026-04-16,20260416,2026-05-25 08:37:34.226,20260525,9138.00
2604160014101,MFS00015505,2026-04-16 06:23:04.223,20260416,2026-04-19 20:49:06.654,20260419,PROCESSED,18500.00,4579.00,f,5000.00,2026-04-16,20260416,2026-05-25 20:49:03.154,20260525,5375.00
2604150014083,MFS00015319,2026-04-15 14:04:09.576,20260415,2026-04-17 08:38:00.509,20260417,PROCESSED,20000.00,18319.00,f,20000.00,2026-04-15,20260415,2026-05-25 08:37:59.158,20260525,21500.00
2604160014102,MFS00004025,2026-04-16 06:26:41.758,20260416,2026-04-17 11:35:29.578,20260417,PROCESSED,2378.00,2106.00,f,2300.00,2026-04-16,20260416,2026-05-25 11:35:24.597,20260525,2473.00
2604150014077,MFS00009042,2026-04-15 10:22:08.778,20260415,2026-04-17 10:03:14.709,20260417,PROCESSED,4682.00,4287.00,f,4682.00,2026-04-15,20260415,2026-05-25 10:03:10.453,20260525,5034.00
2604150014098,MFS00004853,2026-04-15 21:51:16.764,20260415,2026-04-17 10:12:57.189,20260417,PROCESSED,1152.00,915.00,f,1000.00,2026-04-15,20260415,2026-05-25 10:12:52.42,20260525,1075.00
2604150014088,MFS00015483,2026-04-15 15:59:35.193,20260415,2026-04-17 10:20:39.724,20260417,PROCESSED,18500.00,5495.00,f,6000.00,2026-04-15,20260415,2026-05-25 10:20:34.273,20260525,6450.00
2604150014074,MFS00005424,2026-04-15 03:49:01.356,20260415,2026-04-17 10:23:18.012,20260417,PROCESSED,11517.00,10075.00,f,11000.00,2026-04-15,20260415,2026-05-25 10:23:15.476,20260525,11825.00
2604150014086,MFS00001886,2026-04-15 15:13:59.296,20260415,2026-04-17 10:23:29.216,20260417,PROCESSED,5888.00,3663.00,f,4000.00,2026-04-15,20260415,2026-05-25 10:23:28.211,20260525,4300.00
2604140014073,MFS00007728,2026-04-14 21:40:00.078,20260414,2026-04-17 17:07:35.534,20260417,EXPIRED,4378.00,1099.00,f,1200.00,2026-04-14,20260414,,,NaN
2604150014085,MFS00011476,2026-04-15 14:36:22.688,20260415,2026-04-17 20:44:31.479,20260417,EXPIRED,14882.00,4579.00,f,5000.00,2026-04-15,20260415,,,NaN
2604150014096,MFS00003344,2026-04-15 20:50:19.673,20260415,2026-04-20 10:59:52.652,20260420,EXPIRED,12095.00,5495.00,f,6000.00,2026-04-15,20260415,,,NaN
2604160014104,MFS00014656,2026-04-16 09:15:31.151,20260416,2026-04-17 09:09:10.362,20260417,PROCESSED,18482.00,9159.00,f,10000.00,2026-04-16,20260416,2026-05-25 09:09:04.537,20260525,10750.00
2603060011941,MFS00005975,2026-03-06 11:16:36.518,20260306,2026-03-06 11:27:58.983,20260306,PROCESSED,2527.00,2314.00,f,2527.00,2026-03-06,20260306,2026-03-25 11:27:48.948,20260325,2717.00
2603060011942,MFS00006882,2026-03-06 11:17:50.577,20260306,2026-03-06 11:32:03.108,20260306,PROCESSED,18500.00,4121.00,f,4500.00,2026-03-06,20260306,2026-03-25 11:31:57.789,20260325,4838.00
2604170014122,MFS00015519,2026-04-17 13:30:16.605,20260417,2026-04-17 13:32:18.539,20260417,PROCESSED,18500.00,10075.00,f,11000.00,2026-04-17,20260417,2026-05-25 13:32:14.542,20260525,11825.00
2603060011943,MFS00015059,2026-03-06 11:27:20.661,20260306,2026-03-06 11:34:42.564,20260306,PROCESSED,5476.00,4579.00,f,5000.00,2026-03-06,20260306,2026-03-25 11:34:39.372,20260325,5375.00
2604170014125,MFS00009812,2026-04-17 14:02:17.273,20260417,2026-04-17 14:12:21.747,20260417,PROCESSED,11505.00,10258.00,f,11200.00,2026-04-17,20260417,2026-05-25 14:12:16.196,20260525,12040.00
2604170014113,MFS00005472,2026-04-17 08:41:10.211,20260417,2026-04-17 08:47:23.869,20260417,PROCESSED,1547.00,1373.00,f,1500.00,2026-04-17,20260417,2026-05-25 08:47:19.685,20260525,1613.00
2604170014117,MFS00015514,2026-04-17 12:19:15.139,20260417,2026-04-17 12:22:52.414,20260417,PROCESSED,18500.00,16945.00,f,18500.00,2026-04-17,20260417,2026-05-25 12:22:48.395,20260525,19888.00
2604170014115,MFS00005293,2026-04-17 10:39:52.09,20260417,2026-04-17 10:42:36.243,20260417,PROCESSED,15730.00,14380.00,f,15700.00,2026-04-17,20260417,2026-05-25 10:42:32.674,20260525,16878.00
2604160014110,MFS00008617,2026-04-16 14:10:07.092,20260416,2026-04-23 11:02:44.199,20260423,EXPIRED,16772.00,1831.00,f,2000.00,2026-04-16,20260416,,,NaN
2604170014119,MFS00015463,2026-04-17 12:52:13.936,20260417,2026-04-17 12:54:13.339,20260417,PROCESSED,18500.00,5907.00,f,6450.00,2026-04-17,20260417,2026-05-25 12:54:10.036,20260525,6934.00
2604170014114,MFS00015509,2026-04-17 09:15:12.011,20260417,2026-04-17 09:24:14.678,20260417,PROCESSED,2239.00,2050.00,f,2239.00,2026-04-17,20260417,2026-05-25 09:24:10.916,20260525,2407.00
2604160014105,MFS00004080,2026-04-16 09:31:13.013,20260416,2026-04-17 09:31:50.183,20260417,PROCESSED,4380.00,3205.00,f,3500.00,2026-04-16,20260416,2026-05-25 09:31:44.672,20260525,3763.00
2604160014111,MFS00015500,2026-04-16 17:23:41.446,20260416,2026-04-20 13:15:21.819,20260420,EXPIRED,6158.00,915.00,f,1000.00,2026-04-16,20260416,,,NaN
2604160014108,MFS00004171,2026-04-16 10:35:47.311,20260416,2026-04-17 10:03:10.549,20260417,PROCESSED,11549.00,10533.00,f,11500.00,2026-04-16,20260416,2026-05-25 10:03:02.263,20260525,12363.00
2604160014107,MFS00002140,2026-04-16 10:12:01.19,20260416,2026-04-17 10:31:26.509,20260417,PROCESSED,5418.00,1373.00,f,1500.00,2026-04-16,20260416,2026-05-25 10:31:23.975,20260525,1613.00
2604170014116,MFS00012380,2026-04-17 11:03:25.132,20260417,2026-04-17 11:08:42.56,20260417,PROCESSED,15643.00,9250.00,f,10100.00,2026-04-17,20260417,2026-05-25 11:08:32.12,20260525,10858.00
2604160014109,MFS00010785,2026-04-16 11:18:00.532,20260416,2026-04-17 11:45:16.733,20260417,PROCESSED,13843.00,11907.00,f,13000.00,2026-04-16,20260416,2026-05-25 11:45:13.451,20260525,13975.00
2604170014121,MFS00015518,2026-04-17 13:11:31.814,20260417,2026-04-17 13:13:27.911,20260417,PROCESSED,18500.00,3663.00,f,4000.00,2026-04-17,20260417,2026-05-25 13:13:23.81,20260525,4300.00
2604170014118,MFS00015516,2026-04-17 12:29:57.611,20260417,2026-04-17 12:32:01.27,20260417,PROCESSED,18500.00,16945.00,f,18500.00,2026-04-17,20260417,2026-05-25 12:31:54.174,20260525,19888.00
2604170014128,MFS00015520,2026-04-17 14:43:52.575,20260417,2026-04-17 14:48:09.218,20260417,PROCESSED,18500.00,4579.00,f,5000.00,2026-04-17,20260417,2026-05-25 14:48:02.833,20260525,5375.00
2604170014120,,2026-04-17 12:58:23.327,20260417,2026-04-17 13:05:51.708,20260417,PROCESSED,18500.00,16945.00,f,18500.00,2026-04-17,20260417,2026-05-25 13:05:46.006,20260525,19888.00
2604170014124,MFS00003253,2026-04-17 14:00:13.386,20260417,2026-04-17 14:03:01.858,20260417,PROCESSED,7291.00,6595.00,f,7200.00,2026-04-17,20260417,2026-05-25 14:02:55.99,20260525,7740.00
2604170014123,MFS00003356,2026-04-17 13:58:45.956,20260417,2026-04-17 14:03:09.055,20260417,PROCESSED,20000.00,18319.00,f,20000.00,2026-04-17,20260417,2026-05-25 14:03:07.248,20260525,21500.00
2604170014129,MFS00015521,2026-04-17 14:44:45.002,20260417,2026-04-17 14:56:29.882,20260417,PROCESSED,18500.00,16487.00,f,18000.00,2026-04-17,20260417,2026-05-25 14:56:24.691,20260525,19350.00
2604170014126,MFS00002362,2026-04-17 14:17:50.864,20260417,2026-04-17 14:23:03.653,20260417,PROCESSED,5169.00,4670.00,f,5100.00,2026-04-17,20260417,2026-05-25 14:22:59.12,20260525,5483.00
2604170014127,MFS00011753,2026-04-17 14:26:04.663,20260417,2026-04-17 14:30:25.406,20260417,PROCESSED,2957.00,1099.00,f,1200.00,2026-04-17,20260417,2026-05-25 14:30:13.738,20260525,1290.00
2604170014130,MFS00010266,2026-04-17 15:06:14.93,20260417,2026-04-17 15:14:42.103,20260417,PROCESSED,16441.00,14655.00,f,16000.00,2026-04-17,20260417,2026-05-25 15:14:34.422,20260525,17200.00
2604170014131,MFS00015334,2026-04-17 16:38:19.886,20260417,2026-04-17 16:40:46.098,20260417,PROCESSED,7943.00,5495.00,f,6000.00,2026-04-17,20260417,2026-05-25 16:40:40.356,20260525,6450.00
2604170014132,MFS00008843,2026-04-17 16:53:12.495,20260417,2026-04-17 16:56:59.063,20260417,PROCESSED,13924.00,3663.00,f,4000.00,2026-04-17,20260417,2026-05-25 16:56:54.582,20260525,4300.00
2604160014112,MFS00009903,2026-04-16 17:49:38.602,20260416,2026-04-19 18:07:03.455,20260419,PROCESSED,16526.00,5495.00,f,6000.00,2026-04-16,20260416,2026-05-25 18:06:56.883,20260525,6450.00
2604160014106,MFS00015488,2026-04-16 09:32:40.52,20260416,2026-04-21 17:46:49.667,20260421,EXPIRED,20000.00,18319.00,f,20000.00,2026-04-16,20260416,,,NaN
2604170014133,MFS00002416,2026-04-17 17:11:39.252,20260417,2026-04-17 17:14:38.181,20260417,PROCESSED,3050.00,2793.00,f,3050.00,2026-04-17,20260417,2026-05-25 17:14:31.342,20260525,3279.00
2603060011944,MFS00003873,2026-03-06 11:35:08.684,20260306,2026-03-06 11:39:14.178,20260306,PROCESSED,14790.00,13547.00,f,14790.00,2026-03-06,20260306,2026-03-25 11:39:11.143,20260325,15900.00
2604170014137,MFS00001408,2026-04-17 18:43:56.496,20260417,2026-04-17 18:50:19.097,20260417,PROCESSED,20000.00,18319.00,f,20000.00,2026-04-17,20260417,2026-05-25 18:50:14.049,20260525,21500.00
2604180014144,MFS00015522,2026-04-18 07:18:33.25,20260418,2026-04-18 07:21:15.372,20260418,PROCESSED,18500.00,4579.00,f,5000.00,2026-04-18,20260418,2026-05-25 07:21:11.261,20260525,5375.00
2603060011945,MFS00001727,2026-03-06 11:41:49.057,20260306,2026-03-06 12:04:39.219,20260306,PROCESSED,4372.00,3938.00,f,4300.00,2026-03-06,20260306,2026-03-25 12:04:28.137,20260325,4623.00
2604170014140,MFS00015528,2026-04-17 19:44:39.821,20260417,2026-04-17 19:47:12.614,20260417,PROCESSED,18500.00,9159.00,f,10000.00,2026-04-17,20260417,2026-05-25 19:47:09.159,20260525,10750.00
2604170014134,MFS00011337,2026-04-17 17:23:44.605,20260417,2026-04-17 17:29:02.702,20260417,PROCESSED,12582.00,1831.00,f,2000.00,2026-04-17,20260417,2026-05-25 17:28:57.191,20260525,2150.00
2604180014145,MFS00002480,2026-04-18 07:19:48.542,20260418,2026-04-18 07:22:22.493,20260418,PROCESSED,8867.00,8060.00,f,8800.00,2026-04-18,20260418,2026-05-25 07:22:20.887,20260525,9460.00
2604170014141,MFS00015448,2026-04-17 20:11:26.5,20260417,2026-04-18 07:38:43.959,20260418,PROCESSED,4983.00,3663.00,f,4000.00,2026-04-17,20260417,2026-05-25 07:38:39.734,20260525,4300.00
2604180014143,MFS00004442,2026-04-18 01:33:12.967,20260418,2026-04-18 01:35:49.423,20260418,PROCESSED,11370.00,5495.00,f,6000.00,2026-04-18,20260418,2026-05-25 01:35:42.366,20260525,6450.00
2604170014139,MFS00013244,2026-04-17 19:30:45.16,20260417,2026-04-17 19:33:57.925,20260417,PROCESSED,2602.00,2381.00,f,2600.00,2026-04-17,20260417,2026-05-25 19:33:53.114,20260525,2795.00
2604170014135,MFS00004898,2026-04-17 18:09:12.696,20260417,2026-04-17 18:16:52.079,20260417,PROCESSED,1719.00,1556.00,f,1700.00,2026-04-17,20260417,2026-05-25 18:16:47.696,20260525,1828.00
2604170014136,MFS00007707,2026-04-17 18:13:28.673,20260417,2026-04-17 18:25:47.277,20260417,PROCESSED,8902.00,8151.00,f,8900.00,2026-04-17,20260417,2026-05-25 18:25:42.931,20260525,9568.00
2604180014147,MFS00000716,2026-04-18 08:02:57.856,20260418,2026-04-18 08:06:26.359,20260418,PROCESSED,1960.00,1794.00,f,1960.00,2026-04-18,20260418,2026-05-25 08:06:21.273,20260525,2107.00
2604180014152,MFS00015530,2026-04-18 09:25:02.593,20260418,2026-04-18 09:29:24.52,20260418,PROCESSED,14868.00,1831.00,f,2000.00,2026-04-18,20260418,2026-05-25 09:29:20.832,20260525,2150.00
2604180014157,MFS00009983,2026-04-18 11:48:31.525,20260418,2026-04-18 11:53:42.411,20260418,PROCESSED,20000.00,18319.00,f,20000.00,2026-04-18,20260418,2026-05-25 11:53:35.37,20260525,21500.00
2604180014146,MFS00013465,2026-04-18 07:51:37.96,20260418,2026-04-18 07:53:24.659,20260418,PROCESSED,3723.00,1099.00,f,1200.00,2026-04-18,20260418,2026-05-25 07:53:19.44,20260525,1290.00
2604170014142,MFS00015156,2026-04-17 20:17:06.818,20260417,2026-04-17 20:18:38.516,20260417,PROCESSED,18500.00,4579.00,f,5000.00,2026-04-17,20260417,2026-05-25 20:18:32.346,20260525,5375.00
2604180014149,MFS00015450,2026-04-18 09:01:29.43,20260418,2026-04-18 09:04:16.656,20260418,PROCESSED,18500.00,9159.00,f,10000.00,2026-04-18,20260418,2026-05-25 09:04:12.824,20260525,10750.00
2604180014151,MFS00010805,2026-04-18 09:18:45.058,20260418,2026-04-18 09:22:16.071,20260418,PROCESSED,18500.00,1648.00,f,1800.00,2026-04-18,20260418,2026-05-25 09:22:11.051,20260525,1935.00
2604180014148,MFS00015534,2026-04-18 08:47:50.492,20260418,2026-04-18 08:56:13.371,20260418,PROCESSED,7167.00,6564.00,f,7167.00,2026-04-18,20260418,2026-05-25 08:56:09.2,20260525,7705.00
2604180014153,MFS00005121,2026-04-18 10:23:09.903,20260418,2026-04-18 10:27:58.833,20260418,PROCESSED,3531.00,915.00,f,1000.00,2026-04-18,20260418,2026-05-25 10:27:54.844,20260525,1075.00
2604250014708,MFS00014897,2026-04-25 15:20:25.561,20260425,2026-04-25 15:20:25.874,20260425,PENDING_APPLICATION_FOUND,NaN,NaN,f,5130.00,2026-04-25,20260425,,,NaN
2604180014158,MFS00004267,2026-04-18 12:13:21.677,20260418,2026-04-18 12:16:03.494,20260418,PROCESSED,5039.00,4615.00,f,5039.00,2026-04-18,20260418,2026-05-25 12:15:58.851,20260525,5417.00
2604180014154,MFS00007073,2026-04-18 10:36:24.302,20260418,2026-04-18 10:39:17.585,20260418,PROCESSED,2900.00,2655.00,f,2900.00,2026-04-18,20260418,2026-05-25 10:39:11.685,20260525,3118.00
2604180014155,MFS00000116,2026-04-18 11:12:14.562,20260418,2026-04-18 11:15:14.821,20260418,PROCESSED,19016.00,3205.00,f,3500.00,2026-04-18,20260418,2026-05-25 11:15:06.837,20260525,3763.00
2604180014150,MFS00008853,2026-04-18 09:13:55.323,20260418,2026-04-18 12:28:38.245,20260418,PROCESSED,16446.00,14655.00,f,16000.00,2026-04-18,20260418,2026-05-25 12:28:33.59,20260525,17200.00
2604180014156,MFS00015538,2026-04-18 11:27:03.61,20260418,2026-04-18 11:30:15.653,20260418,PROCESSED,18500.00,1831.00,f,2000.00,2026-04-18,20260418,2026-05-25 11:30:09.69,20260525,2150.00
2604180014159,MFS00004744,2026-04-18 12:38:37.289,20260418,2026-04-18 12:40:53.968,20260418,PROCESSED,7665.00,6961.00,f,7600.00,2026-04-18,20260418,2026-05-25 12:40:50.038,20260525,8170.00
2604180014160,MFS00013214,2026-04-18 12:51:51.616,20260418,2026-04-18 12:53:39.292,20260418,PROCESSED,1110.00,915.00,f,1000.00,2026-04-18,20260418,2026-05-25 12:53:33.921,20260525,1075.00
2604170014138,MFS00007543,2026-04-17 19:04:31.375,20260417,2026-04-21 17:47:07.14,20260421,EXPIRED,17733.00,4579.00,f,5000.00,2026-04-17,20260417,,,NaN
2604180014161,MFS00004244,2026-04-18 13:18:54.358,20260418,2026-04-18 13:21:42.524,20260418,PROCESSED,18500.00,16945.00,f,18500.00,2026-04-18,20260418,2026-05-25 13:21:38.972,20260525,19888.00
2603060011946,MFS00011884,2026-03-06 12:03:24.702,20260306,2026-03-06 12:11:36.263,20260306,PROCESSED,9086.00,4579.00,f,5000.00,2026-03-06,20260306,2026-03-25 12:11:28.684,20260325,5375.00
